date_time,city,state,shape,duration,summary
3/19/12 00:20,Barboursville,WV,Oval,10 seconds,Large oval object lands in Barboursville WV
3/19/12 00:20,Barboursville,WV,Oval,10 seconds,Large oval object spotted and possibly landed in Barboursville WV
2/26/12 20:45,Rio,WV,Flash,1 and 1/2 hour,Strange flash of light once every four minutes in distant space west of orions belt
2/20/12 22:00,Oak Hill,WV,Unknown,6 min,They appeared to be flares and i would say they were about the size of a soda machine each
2/6/12 01:00,Enterprise,WV,Oval,8-10 seconds,3 separate sightings: blue jellyfish and two red globes
2/3/12 22:15,Sutton,WV,Circle,5 seconds,A large glowing circle sunk from the sky slowly and then shot off.
2/3/12 20:22,Huntington,WV,Oval,1 minute,It was a scary oval shaped craft.
12/29/11 20:10,New Cumberland,WV,Disk,20:10-0600,At the cloud line height blue and red lighted object zips crazily about inside of a 20 degree area at a 70 degree angle upward facing n
12/25/11 20:00,Charleston,WV,Circle,Over 1 hour,Very bright circular object hovering over the town of Charleston WV on Xmas night! ((NUFORC Note: Star or planet?? PD))
12/24/11 23:00,Lenore,WV,Changing,1-2 min,I saw what looked like an aircraft at first. It was flying east to west slowly. As it came over me I realized one of the lights wa
11/23/11 22:45,Charleston,WV,Triangle,10 seconds,V shaped silent fast moving orb formation.
11/19/11 22:12,South Charleston,WV,Teardrop,10 seconds,Lime colored teardrop bright light falling sraight down from sky.
11/18/11 06:50,Saint Marys,WV,Light,approx 7min,Lt appeared in north and disappeared in the south over eastern Oh. 06:50
11/5/11 11:01,Huntington,WV,Formation,still going on,Scott watkins and i were looking into the sky west of the moon location there was a bright white light then it broke formation and ther
10/23/11 22:50,Martinsburg,WV,Circle,Ten Minutes,It was the wildest thing I've ever seen and it was for sure a UFO.
10/9/11 01:30,Romney,WV,Other,2 hours,Object never moved but just stay n one place blinkiing red and blue lights in Romney ' ((NUFORC Note: Possible star?? PD))
9/17/11 20:30,Huntersville,WV,Formation,5 min.,Moving Formation of Orange lights in the sky
9/2/11 21:00,Spencer,WV,Light,60 seconds,The object was a bright light with a smaller one atop it moving erritacally plus fast then slow it moved S.E.
8/29/11 22:50,Morgantown,WV,Triangle,20 seconds,Y-shaped or triangular object in the sky overhead traveling westward.
8/27/11 12:00,Birch River,WV,Circle,3 days,16 Foot Diameter Circle of Dead Grass no Explaination I have Pictures..!
8/5/11 23:00,Woodstock,WV,Formation,For a few hours,Bright lights in a formation in the sky and I believe I was abducted.
7/28/11 12:20,Princeton,WV,Oval,2 seconds,neon blue orb streaking by Size of the moon almost at about 4 500 feet up in the air for 2 seconds the completely disappeared
7/13/11 22:00,Dunbar,WV,Light,30 minutes,Orange light over Charleston WV area
7/10/11 08:30,Marlington,WV,Circle,2 min,Was outside in the yard and saw a bright light moving slowly looked away for a second and it was gone.
7/6/11 21:00,Fayetteville,WV,Diamond,20 min,Orange sphere following family of four
7/4/11 22:10,Wheeling,WV,Oval,5 min,yellow or orange lights east bound on I-70 over wheeling wv.
6/25/11 22:00,Clarksburg,WV,Light,then to current,STRANGE MOVING LIGHTS...
6/11/11 22:30,Wheeling,WV,Light,5 minutes,8 yellow lights floating over horizon
6/11/11 21:00,Fairmont,WV,Fireball,5 minutes,6/11/2011 West Virginia fireballs in the evening sky.
5/27/11 21:05,Elkins,WV,Circle,1 minute,My wife was outside smoking a cigarette while I was in my office. She knocked on window and I immediately went outside because she had
5/14/11 09:00,Elkins,WV,Light,,I just got home last night. When I was getting out of the car. I looked on the sky and there was these 4 bright orange light flying in
4/22/11 15:00,Morgantown,WV,Oval,3 minutes,Silver craft covered in pentagonal panels in West Virginia
3/22/11 21:50,Shady Spring,WV,Rectangle,5 minutes,Self-contained glass box of fire
3/8/11 23:35,Edray,WV,Light,15-25 seconds,Intensely bright red light in the sky which hovered shortly direclty overhead and was seen again in woods minutes later
