date_time,city,state,shape,duration,summary
9/2/12 22:00,Southwick Beach State Park,NY,Fireball,5 minutes (I saw),Red/Orange Round Glowing Ball over Lake Ontario between Henderson and Sandy Creek at at Southwick Beach State Park. Did not move with w
9/1/12 21:45,Lindenhurst,NY,Fireball,5 seconds,A fireball coming down
9/1/12 20:00,Lake George,NY,Sphere,60-90 seconds,Bright stationary light that turned to orange and then quickly disappeared
9/1/12 10:28,Oyster Bay,NY,Fireball,45 seconds,Bright red light across the bay
9/1/12 09:00,Dexter,NY,Fireball,~2 minutes,I was at home where I have kind of a country setting. My cat was in the window and I went over to pet him. I looked out of the window
8/31/12 23:30,Amsterdam,NY,Unknown,15 minutess,I was driving East on Miami Ave Amsterdam NY around 11:30 when I saw a large bright object in the sky. The occupant I was with record
8/29/12 21:40,Clarence,NY,Oval,1 minute,Balloon shape object that appeared to have flames glowing within traveling over Clarence NY 8/29/12
8/29/12 12:00,New York City (Bronx),NY,Egg,10 minutes,5 bright white egged shaped crafts
8/29/12 00:00,Rochester,NY,Light,5+ minutes,Real bright star like object moving north to southeast silently low in the night sky.
8/27/12 06:10,Lancaster,NY,Teardrop,4 seconds,Bright green light in Lancaster NY.
8/26/12 00:00,Syracuse,NY,Circle,10 minutes,Silent circular orbs floating west.
8/26/12 23:30,Sag Harbor,NY,Fireball,5 seconds,Bright red ball shaped object in southern sky.
8/26/12 21:00,Syracuse,NY,Fireball,5 minutes,10 floating fireball looking lights flying over parking lot of store in syracuseny.
8/26/12 18:00,Lake George,NY,Other,30 seconds,Extremely shiny object seen making strange manuevers in a cloudless afternoon sky.
8/25/12 21:45,Hauppauge,NY,Fireball,1 minute,Bright orange fireball flying westward over long island
8/25/12 21:00,Greece,NY,Sphere,90 seconds,UFO sighting over Greece NY (Rochester area) - red fireball
8/25/12 21:00,Cortland,NY,Fireball,10 minutes,A group of about 10 fireball like objects traveling at about the speed of a normal helicopter with no sound. Ten minutes to cross sky.
8/25/12 20:00,Fowler,NY,Sphere,10 minutes + or -,20+ orangish spheres flew over tree line and blinked out one after the other in exact same area except for one.
8/24/12 23:00,Bolton Landing,NY,Circle,few minutes,4 orange round shaped craft flying over Lake George and ascending into night sky very fast witnessed by two people sitting on a dock
8/24/12 22:00,Rochester,NY,Sphere,3 times for ~30 seconds,Bright orange sphere moved upwards stopped for about 5-10 sec then slowly moved south stopped & faded away. 3x within 60 minutes
8/24/12 10:15,Syracuse,NY,Cigar,3 minutes,Two different craft broad daylight shape and flight characterists inconsistent with any known aircraft
8/24/12 07:30,Northport,NY,Fireball,10 minutes,Large white orb of light hovering/slowly drifting across the sky
8/23/12 09:40,Rochester,NY,Changing,5 minutes,3 witness a bright star like light at first hover and then transform into a multi-lighted object which went out of view.
8/23/12 09:15,Brentwood,NY,Unknown,10 second view,12 yrs old daughter and myself were sitting on front porch...watching planes...matching Satellites to ipad app Skywalk.....we saw an ob
8/23/12 06:55,New Hyde Park,NY,Fireball,10 seconds,Object flashing yellow orange green lights appeared hovered accelerated swiiftly and vanished
8/22/12 20:05,New York City (Fresh Meadows; Queens),NY,Cigar,2 minutes,Object was bright-neon-blue colored flying for about 2 minutes
8/22/12 18:45,Merrick,NY,Triangle,20 minutes,Observed a slow moving dark triangle against a clear blue sky 8/22/12
8/19/12 22:00,Chautauqua,NY,Fireball,4 minutes,3 sucessive silent fireballs in sky sighted over Chautauqua Lake in western New York state on August 19th or 20th.
8/19/12 22:00,Commack,NY,Diamond,4 minutes,Yellowish/orange sphere.
8/19/12 21:02,Walworth,NY,Sphere,90 seconds,4 orange glowing objects seen at night moving east to west.
8/18/12 22:00,New York City (Manhattan),NY,Sphere,3-4 minutes,Orange orbs over Manhattan.
8/18/12 21:00,Binghamton,NY,Unknown,1-2 minutes,Vessel with huge bright lights stops and turns before Vanishing!
8/18/12 21:00,Cambridge,NY,Light,15-20 min,Strange color changing light in the middle of a town with no power about 50 feet off the ground.
8/18/12 20:50,Lindenhurst,NY,Fireball,3 minutes,"Sitting at restaurant on water in lindenhurst clear shot if sky.

Fire ball moving towards us over what seemed to be as far east as"
8/18/12 20:25,Rome,NY,Circle,7 minutes,Two fire ball like balls floating high in the sky!!
8/16/12 21:00,Woodstock,NY,Fireball,5 minutes,Two fireballs flying over New York
8/15/12 21:40,Buffalo (NE of),NY,Light,3 minutes,Bright orange dots in sky NE of Buffalo NY
8/12/12 21:15,Babylon,NY,Fireball,10 minutes,Came from the west moving slowly. Bright orange and red fireballs that moved across the sky and just went out slowly and disappeared i
8/12/12 01:00,Hannawa Falls,NY,Fireball,3 minutes,Bright glowing red light transitions from hover to clearing the horizon in seconds .
8/8/12 11:00,Poughkeepsie,NY,Triangle,25 seconds,As soon as i left my house i saw a white lighted triangle craft which i lost track of then found and then dissapeared.
8/8/12 00:00,Red Hook,NY,Light,1 minute,Strange noiseless light low in the sky moving south.
8/7/12 22:00,Binghamton,NY,Triangle,15,Black triangular eary glow around the object
8/7/12 21:15,Ulster Heights,NY,Circle,5 minutes,VERY BRIGHT SOLID BALL OF LIGHT IN SKY - MOVING SLOWLY - NO SOUND - NO BLINKING LIGHTS - SOMETIMES MOVING ERRATICALLY
8/6/12 21:00,Fishkill,NY,Light,5-10 minutes,Orange sphere circles new york night sky
8/6/12 05:00,Phoenix/Fulton,NY,Flash,10 seconds,Object got very bright then vanished. ((NUFORC Note: Possible flare from Iridium satellite? PD))
8/6/12 00:55,New York City (Brooklyn),NY,Light,3 minutes,Loud humming/vibrating noise and bright blue light.
8/4/12 23:00,Hamlin Beach State Park,NY,Oval,1 hour,Oval circle glowing lights in the sky over Lake Ontario
8/4/12 22:00,Carlton,NY,Formation,10 mins,Several lights coming from the west over Lake Ontario going east. Groups followed in the back. Some dissapeared and most headed north t
8/4/12 21:35,New Rochelle,NY,Fireball,more then 20 minutes,Bright Orange lights in the Sky above New Rochelle NY
8/3/12 22:30,Binghamton,NY,Fireball,90 seconds,Unknown fire moving in sky
8/3/12 01:00,Farmington,NY,Unknown,2 minutes,Bright flashing blinding white light loud vibrating humming sound. No visual of anything but lights.
8/2/12 21:30,Staten Island,NY,Fireball,2 minutes,Candle within a clear bubble
7/30/12 16:00,New York City (Brooklyn),NY,Circle,~50 minutes,Brooklyn UFO / VIdeo and Photo / 7.30.12
7/30/12 04:00,Brightwaters,NY,Light,15 minutes,What appeared to be stationary stars in the sky were actually from a distance and through my binoculars multi-colored strobe lights
7/30/12 02:00,New York City (Brooklyn),NY,Oval,3 seconds,A falling bright green light over Brooklyn whilst riding over the Williamsburg bridge.
7/29/12 23:30,Ithaca,NY,Unknown,2-3 minutes,Reddish/orange and white flashing object in sky at Ithaca NY
7/29/12 22:00,Buffalo,NY,Fireball,2 minutes,Bright orange orb moving swiftly
7/29/12 00:05,Oswego,NY,Light,3-4 minutes,Amber unblinking lights crossing sky East to West
7/28/12 22:00,Massapequa Park,NY,Sphere,15 minutes,Flying orbs over the night sky in New York on July 28 2012.
7/28/12 03:00,Huntington,NY,Light,35-40 seconds,2 blue orbs sighted
7/27/12 23:00,Buffalo,NY,Fireball,1 minute,Orange fireball in the sky going from East to West.
7/26/12 20:25,Centereach,NY,Unknown,from 7 to 10 mins,Lights that moved from one area to another area of the horizon time span 7 to 10 minutes
7/26/12 19:00,Centereach,NY,Circle,7 minutes,Two lights over Centereach NY during a storm.
7/24/12 22:30,Staten Island,NY,Triangle,5 minutes,A light glowed and grew bigger and bigger til it resembled the shape of a roundish triangle and it spun.
7/23/12 22:20,New York City (Brooklyn),NY,Other,5 minutes,A large red crescent shaped light appeared to slowly descend to the east and disappear behind buildings.
7/21/12 22:05,Hamburg,NY,Fireball,2-3 minutes,10-20 Large Orange/Red balls floating in the sky approximately 30-50 feet above our heads
7/21/12 22:00,Staten Island,NY,Fireball,approx 1 minute,One fireball looking object followed by another one about 20 seconds later synchronized with the first one moving in a fast speed
7/21/12 21:55,Medford,NY,Oval,8 minutes,Orange glowing oval sphere flying in fromation style
7/21/12 21:50,York,NY,Circle,3 minutes,We saw a bright orange circle move across the sky stop hover and disappear.
7/21/12 21:30,Cicero,NY,Fireball,5 minutes,Glowing Orange/Red lights - Central NY
7/21/12 21:00,Maspeth,NY,Circle,3 minutes,Blue object flew in a circle 4 min
7/21/12 21:00,Maspeth,NY,Circle,3 minutes,One blue circle object flew in a circle 3 mim color changed
7/21/12 21:00,Greigsville,NY,Fireball,seconds,3 brilliant orange discs blinking on and off and then quickly disappearing
7/21/12 03:05,Rochester,NY,Triangle,5 minutes,Triangle craft with white lights low to ground
7/20/12 22:30,Westfield,NY,Fireball,30 minutes,Lake Erie Westfield NY Multiple Fireballs in Succession July 20 2012
7/19/12 22:05,Beekmantown,NY,Light,7 minutes,White round light faded from bright to not visible stopped changed flight path at high altitude this witnessed by two people
7/18/12 09:20,East Northport,NY,Rectangle,4-12 seconds,UFO een and briefly captured
7/17/12 00:00,Belmont,NY,Sphere,20 seconds,Orange sphere zig-zag hover dissapear
7/16/12 00:30,New York City (Manhattan),NY,Light,35 seconds,Bright green light over Manhattan/North West.
7/14/12 22:00,Warwick,NY,Circle,10 minutes,3 of us saw 2 large reddish glowing objects moving together across the sky There was no sound They were definitely not planes
7/14/12 19:00,Eagle Bay,NY,Oval,3 seconds,Crystal clear UFO caught on camera.
7/13/12 22:30,East Moriches,NY,Fireball,5 minutes,Orange Fireball spotted over East Moriches NY
7/13/12 21:00,North Massapequa,NY,Fireball,30 seconds,Fireball seen in sky over long island.
7/12/12 09:15,Ronkonkoma,NY,Circle,20 minutes,Stange unidentified red flashing lights in Southern sky moving west
7/11/12 23:41,Horseheads,NY,Unknown,10 seconds,Central NY Single craft/ object
7/11/12 22:10,Fairport,NY,Fireball,10 minutes,4 red/orange lights/fireballs in sky over Fairport NY
7/10/12 23:00,Northport,NY,Light,5-10 minutes,Four circular hazy lights circling and criss-crossing in the sky for 5-10 min.
